Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Country,Season
E2,1995-12-08,Birmingham,Ipswich,3,1,H,EN,1995/1996
E2,1995-12-08,Crystal Palace,Barnsley,4,3,H,EN,1995/1996
E2,1995-12-08,Millwall,Grimsby,2,1,H,EN,1995/1996
E2,1995-12-08,Oldham,Huddersfield,3,0,H,EN,1995/1996
E2,1995-12-08,Portsmouth,Southend,4,2,H,EN,1995/1996
E2,1995-12-08,Stoke,Reading,1,1,D,EN,1995/1996
E2,1995-12-08,Sunderland,Leicester,1,2,A,EN,1995/1996
E2,1995-12-08,Tranmere,Wolves,2,2,D,EN,1995/1996
E2,1995-12-08,Watford,Sheffield United,2,1,H,EN,1995/1996
E2,1995-12-08,West Brom,Charlton,1,0,H,EN,1995/1996
E2,1995-08-13,Derby,Port Vale,0,0,D,EN,1995/1996
E2,1995-08-13,Luton,Norwich,1,3,A,EN,1995/1996
E2,1995-08-19,Barnsley,Oldham,2,1,H,EN,1995/1996
E2,1995-08-19,Charlton,Birmingham,3,1,H,EN,1995/1996
E2,1995-08-19,Grimsby,Portsmouth,2,1,H,EN,1995/1996
E2,1995-08-26,Sunderland,Wolves,2,0,H,EN,1995/1996
E2,1995-08-26,Tranmere,Huddersfield,3,1,H,EN,1995/1996
E2,1995-08-26,Watford,Barnsley,2,3,A,EN,1995/1996
E2,1995-08-26,West Brom,Ipswich,0,0,D,EN,1995/1996
E2,1995-08-27,Stoke,Port Vale,0,1,A,EN,1995/1996
E2,1995-08-29,Barnsley,Tranmere,2,1,H,EN,1995/1996
E2,1995-08-29,Charlton,Watford,2,1,H,EN,1995/1996
E2,1995-08-29,Grimsby,Luton,0,0,D,EN,1995/1996
E2,1995-08-29,Reading,Millwall,1,2,A,EN,1995/1996
E2,1995-08-29,Sheffield United,Crystal Palace,2,3,A,EN,1995/1996
E2,1995-08-29,Southend,West Brom,2,1,H,EN,1995/1996
E2,1995-08-30,Huddersfield,Birmingham,4,2,H,EN,1995/1996
E2,1995-08-30,Ipswich,Stoke,4,1,H,EN,1995/1996
E2,1995-08-30,Leicester,Portsmouth,4,2,H,EN,1995/1996
E2,1995-08-30,Norwich,Oldham,2,1,H,EN,1995/1996
E2,1995-08-30,Port Vale,Sunderland,1,1,D,EN,1995/1996
E2,1995-09-09,Port Vale,Portsmouth,0,2,A,EN,1995/1996
E2,1995-09-09,Reading,Luton,3,1,H,EN,1995/1996
E2,1995-09-09,Sheffield United,Norwich,2,1,H,EN,1995/1996
E2,1995-09-09,Sunderland,Southend,1,0,H,EN,1995/1996
E2,1995-09-09,Tranmere,Charlton,0,0,D,EN,1995/1996
E2,1995-09-09,Watford,Stoke,3,0,H,EN,1995/1996
E2,1995-09-09,Wolves,Grimsby,4,1,H,EN,1995/1996
E2,1995-10-09,Derby,Leicester,0,1,A,EN,1995/1996
E2,1995-12-09,Birmingham,Stoke,1,1,D,EN,1995/1996
E2,1995-12-09,Huddersfield,Barnsley,3,0,H,EN,1995/1996
E2,1995-12-09,Oldham,Ipswich,1,1,D,EN,1995/1996
E2,1995-12-09,Port Vale,Leicester,0,2,A,EN,1995/1996
E2,1995-12-09,Reading,Grimsby,0,2,A,EN,1995/1996
E2,1995-12-09,Sheffield United,Charlton,2,0,H,EN,1995/1996
E2,1995-12-09,Sunderland,Portsmouth,1,1,D,EN,1995/1996
E2,1995-12-09,Tranmere,West Brom,2,2,D,EN,1995/1996
E2,1995-12-09,Watford,Crystal Palace,0,0,D,EN,1995/1996
E2,1995-09-13,Derby,Southend,1,0,H,EN,1995/1996
E2,1995-09-13,Millwall,Luton,1,0,H,EN,1995/1996
E2,1995-09-13,Wolves,Norwich,0,2,A,EN,1995/1996
E2,1995-09-16,Charlton,Oldham,1,1,D,EN,1995/1996
E2,1995-09-16,Crystal Palace,Huddersfield,0,0,D,EN,1995/1996
E2,1995-09-16,Grimsby,Port Vale,1,0,H,EN,1995/1996
E2,1995-09-16,Ipswich,Watford,4,2,H,EN,1995/1996
E2,1995-09-16,Leicester,Reading,1,1,D,EN,1995/1996
E2,1995-09-16,Luton,Sunderland,0,2,A,EN,1995/1996
E2,1995-09-16,Norwich,Millwall,0,0,D,EN,1995/1996
E2,1995-09-16,Portsmouth,Derby,2,2,D,EN,1995/1996
E2,1995-09-16,Southend,Wolves,2,1,H,EN,1995/1996
E2,1995-09-16,Stoke,Tranmere,0,0,D,EN,1995/1996
E2,1995-09-17,Barnsley,Sheffield United,2,2,D,EN,1995/1996
E2,1995-09-17,West Brom,Birmingham,1,0,H,EN,1995/1996
E2,1995-09-23,Barnsley,Derby,2,0,H,EN,1995/1996
E2,1995-09-23,Grimsby,Norwich,2,2,D,EN,1995/1996
E2,1995-09-23,Ipswich,Charlton,1,5,A,EN,1995/1996
E2,1995-09-23,Leicester,Southend,1,3,A,EN,1995/1996
E2,1995-09-23,Millwall,Sunderland,1,2,A,EN,1995/1996
E2,1995-09-23,Oldham,Crystal Palace,3,1,H,EN,1995/1996
E2,1995-09-23,Portsmouth,Tranmere,0,2,A,EN,1995/1996
E2,1995-09-23,Reading,Port Vale,2,2,D,EN,1995/1996
E2,1995-09-23,Watford,Birmingham,1,1,D,EN,1995/1996
E2,1995-09-23,Wolves,Luton,0,0,D,EN,1995/1996
E2,1995-09-24,Huddersfield,Sheffield United,1,2,A,EN,1995/1996
E2,1995-09-24,Stoke,West Brom,2,1,H,EN,1995/1996
E2,1995-09-30,Birmingham,Oldham,0,0,D,EN,1995/1996
E2,1995-09-30,Charlton,Barnsley,1,1,D,EN,1995/1996
E2,1995-09-30,Crystal Palace,Stoke,1,1,D,EN,1995/1996
E2,1995-09-30,Luton,Portsmouth,3,1,H,EN,1995/1996
E2,1995-09-30,Norwich,Leicester,0,1,A,EN,1995/1996
E2,1995-09-30,Port Vale,Wolves,2,2,D,EN,1995/1996
E2,1995-09-30,Sheffield United,Ipswich,2,2,D,EN,1995/1996
E2,1995-09-30,Southend,Grimsby,1,0,H,EN,1995/1996
E2,1995-09-30,Sunderland,Reading,2,2,D,EN,1995/1996
E2,1995-09-30,Tranmere,Watford,2,3,A,EN,1995/1996
E2,1995-09-30,West Brom,Huddersfield,1,2,A,EN,1995/1996
E2,1995-01-10,Derby,Millwall,2,2,D,EN,1995/1996
E2,1995-07-10,Barnsley,Leicester,2,2,D,EN,1995/1996
E2,1995-07-10,Charlton,Grimsby,0,1,A,EN,1995/1996
E2,1995-07-10,Crystal Palace,Sunderland,0,1,A,EN,1995/1996
E2,1995-07-10,Huddersfield,Port Vale,0,2,A,EN,1995/1996
E2,1995-07-10,Ipswich,Wolves,1,2,A,EN,1995/1996
E2,1995-07-10,Oldham,Portsmouth,1,1,D,EN,1995/1996
E2,1995-07-10,Sheffield United,Derby,0,2,A,EN,1995/1996
E2,1995-07-10,Stoke,Norwich,1,1,D,EN,1995/1996
E2,1995-07-10,Tranmere,Luton,1,0,H,EN,1995/1996
E2,1995-07-10,Watford,Millwall,0,1,A,EN,1995/1996
E2,1995-07-10,West Brom,Reading,2,0,H,EN,1995/1996
E2,1995-08-10,Birmingham,Southend,2,0,H,EN,1995/1996
E2,1995-10-14,Derby,Ipswich,1,1,D,EN,1995/1996
E2,1995-10-14,Grimsby,Oldham,1,1,D,EN,1995/1996
E2,1995-10-14,Leicester,Charlton,1,1,D,EN,1995/1996
E2,1995-10-14,Luton,West Brom,1,2,A,EN,1995/1996
E2,1995-10-14,Millwall,Tranmere,2,2,D,EN,1995/1996
E2,1995-10-14,Norwich,Barnsley,3,1,H,EN,1995/1996
E2,1995-10-14,Portsmouth,Birmingham,0,1,A,EN,1995/1996
E2,1995-10-14,Reading,Huddersfield,3,1,H,EN,1995/1996
E2,1995-10-14,Southend,Sheffield United,2,1,H,EN,1995/1996
E2,1995-10-14,Sunderland,Watford,1,1,D,EN,1995/1996
E2,1995-10-14,Wolves,Stoke,1,4,A,EN,1995/1996
E2,1995-10-15,Port Vale,Crystal Palace,1,2,A,EN,1995/1996
E2,1995-10-21,Barnsley,Port Vale,1,1,D,EN,1995/1996
E2,1995-10-21,Birmingham,Grimsby,3,1,H,EN,1995/1996
E2,1995-10-21,Charlton,Norwich,1,1,D,EN,1995/1996
E2,1995-10-21,Huddersfield,Sunderland,1,1,D,EN,1995/1996
E2,1995-10-21,Oldham,Reading,2,1,H,EN,1995/1996
E2,1995-10-21,Sheffield United,Leicester,1,3,A,EN,1995/1996
E2,1995-10-21,Tranmere,Southend,3,0,H,EN,1995/1996
E2,1995-10-21,Watford,Wolves,1,1,D,EN,1995/1996
E2,1995-10-21,West Brom,Portsmouth,2,1,H,EN,1995/1996
E2,1995-10-22,Crystal Palace,Millwall,1,2,A,EN,1995/1996
E2,1995-10-22,Ipswich,Luton,0,1,A,EN,1995/1996
E2,1995-10-22,Stoke,Derby,1,1,D,EN,1995/1996
E2,1995-10-28,Derby,Oldham,2,1,H,EN,1995/1996
E2,1995-10-28,Grimsby,Stoke,1,0,H,EN,1995/1996
E2,1995-10-28,Leicester,Crystal Palace,2,3,A,EN,1995/1996
E2,1995-10-28,Millwall,West Brom,2,1,H,EN,1995/1996
E2,1995-10-28,Portsmouth,Watford,4,2,H,EN,1995/1996
E2,1995-10-28,Reading,Ipswich,1,4,A,EN,1995/1996
E2,1995-10-28,Southend,Huddersfield,0,0,D,EN,1995/1996
E2,1995-10-28,Sunderland,Barnsley,2,1,H,EN,1995/1996
E2,1995-10-28,Wolves,Sheffield United,1,0,H,EN,1995/1996
E2,1995-10-29,Luton,Charlton,0,1,A,EN,1995/1996
E2,1995-10-29,Norwich,Tranmere,1,1,D,EN,1995/1996
E2,1995-10-29,Port Vale,Birmingham,1,2,A,EN,1995/1996
E2,1995-04-11,Barnsley,Wolves,1,0,H,EN,1995/1996
E2,1995-04-11,Birmingham,Millwall,2,2,D,EN,1995/1996
E2,1995-04-11,Crystal Palace,Reading,0,2,A,EN,1995/1996
E2,1995-04-11,Huddersfield,Norwich,3,2,H,EN,1995/1996
E2,1995-04-11,Ipswich,Grimsby,2,2,D,EN,1995/1996
E2,1995-04-11,Sheffield United,Portsmouth,4,1,H,EN,1995/1996
E2,1995-04-11,Stoke,Luton,5,0,H,EN,1995/1996
E2,1995-04-11,Tranmere,Derby,5,1,H,EN,1995/1996
E2,1995-04-11,Watford,Southend,2,2,D,EN,1995/1996
E2,1995-05-11,Charlton,Sunderland,1,1,D,EN,1995/1996
E2,1995-05-11,Oldham,Port Vale,2,2,D,EN,1995/1996
E2,1995-05-11,West Brom,Leicester,2,3,A,EN,1995/1996
E2,1995-11-11,Derby,West Brom,3,0,H,EN,1995/1996
E2,1995-11-11,Grimsby,Barnsley,3,1,H,EN,1995/1996
E2,1995-11-11,Leicester,Watford,1,0,H,EN,1995/1996
E2,1995-11-11,Luton,Oldham,1,1,D,EN,1995/1996
E2,1995-11-11,Millwall,Ipswich,2,1,H,EN,1995/1996
E2,1995-11-11,Norwich,Crystal Palace,1,0,H,EN,1995/1996
E2,1995-11-11,Port Vale,Sheffield United,2,3,A,EN,1995/1996
E2,1995-11-11,Portsmouth,Huddersfield,1,1,D,EN,1995/1996
E2,1995-11-11,Reading,Birmingham,0,1,A,EN,1995/1996
E2,1995-11-11,Southend,Stoke,2,4,A,EN,1995/1996
E2,1995-12-11,Wolves,Charlton,0,0,D,EN,1995/1996
E2,1995-11-18,Derby,Charlton,2,0,H,EN,1995/1996
E2,1995-11-18,Grimsby,West Brom,1,0,H,EN,1995/1996
E2,1995-11-18,Luton,Birmingham,0,0,D,EN,1995/1996
E2,1995-11-18,Millwall,Huddersfield,0,0,D,EN,1995/1996
E2,1995-11-18,Port Vale,Watford,1,1,D,EN,1995/1996
E2,1995-11-18,Portsmouth,Stoke,3,3,D,EN,1995/1996
E2,1995-11-18,Reading,Barnsley,0,0,D,EN,1995/1996
E2,1995-11-18,Sunderland,Sheffield United,2,0,H,EN,1995/1996
E2,1995-11-18,Wolves,Oldham,1,3,A,EN,1995/1996
E2,1995-11-19,Leicester,Tranmere,0,1,A,EN,1995/1996
E2,1995-11-19,Norwich,Ipswich,2,1,H,EN,1995/1996
E2,1995-11-19,Southend,Crystal Palace,1,1,D,EN,1995/1996
E2,1995-11-21,Barnsley,Portsmouth,0,0,D,EN,1995/1996
E2,1995-11-21,Birmingham,Derby,1,4,A,EN,1995/1996
E2,1995-11-21,Charlton,Reading,2,1,H,EN,1995/1996
E2,1995-11-21,Huddersfield,Leicester,3,1,H,EN,1995/1996
E2,1995-11-21,Oldham,Millwall,2,2,D,EN,1995/1996
E2,1995-11-21,Sheffield United,Grimsby,1,2,A,EN,1995/1996
E2,1995-11-21,Watford,Luton,1,1,D,EN,1995/1996
E2,1995-11-21,West Brom,Norwich,1,4,A,EN,1995/1996
E2,1995-11-22,Crystal Palace,Wolves,3,2,H,EN,1995/1996
E2,1995-11-22,Ipswich,Southend,1,1,D,EN,1995/1996
E2,1995-11-22,Stoke,Sunderland,1,0,H,EN,1995/1996
E2,1995-11-22,Tranmere,Port Vale,2,1,H,EN,1995/1996
E2,1995-11-25,Barnsley,Luton,1,0,H,EN,1995/1996
E2,1995-11-25,Charlton,Port Vale,2,2,D,EN,1995/1996
E2,1995-11-25,Crystal Palace,Derby,0,0,D,EN,1995/1996
E2,1995-11-25,Huddersfield,Wolves,2,1,H,EN,1995/1996
E2,1995-11-25,Ipswich,Portsmouth,3,2,H,EN,1995/1996
E2,1995-11-25,Oldham,Southend,0,1,A,EN,1995/1996
E2,1995-11-25,Sheffield United,Reading,0,0,D,EN,1995/1996
E2,1995-11-25,Stoke,Millwall,1,0,H,EN,1995/1996
E2,1995-11-25,Tranmere,Grimsby,0,1,A,EN,1995/1996
E2,1995-11-25,West Brom,Sunderland,0,1,A,EN,1995/1996
E2,1995-11-26,Birmingham,Leicester,2,2,D,EN,1995/1996
E2,1995-11-26,Watford,Norwich,0,2,A,EN,1995/1996
E2,1995-02-12,Derby,Sheffield United,4,2,H,EN,1995/1996
E2,1995-02-12,Grimsby,Charlton,1,2,A,EN,1995/1996
E2,1995-02-12,Leicester,Barnsley,2,2,D,EN,1995/1996
E2,1995-02-12,Luton,Tranmere,3,2,H,EN,1995/1996
E2,1995-02-12,Millwall,Watford,1,2,A,EN,1995/1996
E2,1995-02-12,Norwich,Stoke,0,1,A,EN,1995/1996
E2,1995-02-12,Port Vale,Huddersfield,1,0,H,EN,1995/1996
E2,1995-02-12,Portsmouth,Oldham,2,1,H,EN,1995/1996
E2,1995-02-12,Reading,West Brom,3,1,H,EN,1995/1996
E2,1995-02-12,Southend,Birmingham,3,1,H,EN,1995/1996
E2,1995-03-12,Sunderland,Crystal Palace,1,0,H,EN,1995/1996
E2,1995-03-12,Wolves,Ipswich,2,2,D,EN,1995/1996
E2,1995-05-12,Millwall,Charlton,0,2,A,EN,1995/1996
E2,1995-09-12,Birmingham,Watford,1,0,H,EN,1995/1996
E2,1995-09-12,Charlton,Ipswich,0,2,A,EN,1995/1996
