Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Country,Season
E4,1995-12-08,Chester,Hartlepool,2,0,H,EN,1995/1996
E4,1995-12-08,Colchester,Plymouth,2,1,H,EN,1995/1996
E4,1995-12-08,Doncaster,Scarborough,1,0,H,EN,1995/1996
E4,1995-12-08,Exeter,Darlington,0,1,A,EN,1995/1996
E4,1995-12-08,Fulham,Mansfield,4,2,H,EN,1995/1996
E4,1995-12-08,Gillingham,Wigan,2,1,H,EN,1995/1996
E4,1995-12-08,Hereford,Barnet,4,1,H,EN,1995/1996
E4,1995-12-08,Leyton Orient,Torquay,1,0,H,EN,1995/1996
E4,1995-12-08,Northampton,Bury,4,1,H,EN,1995/1996
E4,1995-12-08,Preston,Lincoln,1,2,A,EN,1995/1996
E4,1995-12-08,Rochdale,Cardiff,3,3,D,EN,1995/1996
E4,1995-12-08,Scunthorpe,Cambridge,1,2,A,EN,1995/1996
E4,1995-08-19,Barnet,Colchester,1,1,D,EN,1995/1996
E4,1995-08-19,Bury,Chester,1,1,D,EN,1995/1996
E4,1995-08-19,Cambridge,Hereford,2,2,D,EN,1995/1996
E4,1995-08-19,Cardiff,Northampton,0,1,A,EN,1995/1996
E4,1995-08-19,Darlington,Rochdale,0,1,A,EN,1995/1996
E4,1995-08-19,Hartlepool,Exeter,0,0,D,EN,1995/1996
E4,1995-08-19,Lincoln,Gillingham,0,3,A,EN,1995/1996
E4,1995-08-19,Mansfield,Leyton Orient,0,0,D,EN,1995/1996
E4,1995-08-19,Plymouth,Preston,0,2,A,EN,1995/1996
E4,1995-08-19,Scarborough,Fulham,2,2,D,EN,1995/1996
E4,1995-08-19,Torquay,Doncaster,1,2,A,EN,1995/1996
E4,1995-08-19,Wigan,Scunthorpe,2,1,H,EN,1995/1996
E4,1995-08-26,Chester,Plymouth,3,1,H,EN,1995/1996
E4,1995-08-26,Colchester,Lincoln,3,0,H,EN,1995/1996
E4,1995-08-26,Doncaster,Cardiff,0,0,D,EN,1995/1996
E4,1995-08-26,Exeter,Scarborough,2,0,H,EN,1995/1996
E4,1995-08-26,Fulham,Torquay,4,0,H,EN,1995/1996
E4,1995-08-26,Gillingham,Cambridge,3,0,H,EN,1995/1996
E4,1995-08-26,Hereford,Bury,3,4,A,EN,1995/1996
E4,1995-08-26,Leyton Orient,Darlington,1,1,D,EN,1995/1996
E4,1995-08-26,Northampton,Mansfield,3,3,D,EN,1995/1996
E4,1995-08-26,Preston,Wigan,1,1,D,EN,1995/1996
E4,1995-08-26,Rochdale,Hartlepool,4,0,H,EN,1995/1996
E4,1995-08-26,Scunthorpe,Barnet,2,0,H,EN,1995/1996
E4,1995-08-28,Lincoln,Scunthorpe,2,2,D,EN,1995/1996
E4,1995-08-29,Barnet,Gillingham,0,2,A,EN,1995/1996
E4,1995-08-29,Bury,Preston,0,0,D,EN,1995/1996
E4,1995-08-29,Cambridge,Colchester,3,1,H,EN,1995/1996
E4,1995-08-29,Cardiff,Exeter,0,1,A,EN,1995/1996
E4,1995-08-29,Darlington,Fulham,1,1,D,EN,1995/1996
E4,1995-08-29,Hartlepool,Northampton,2,1,H,EN,1995/1996
E4,1995-08-29,Mansfield,Doncaster,0,0,D,EN,1995/1996
E4,1995-08-29,Plymouth,Hereford,0,1,A,EN,1995/1996
E4,1995-08-29,Torquay,Rochdale,1,0,H,EN,1995/1996
E4,1995-08-29,Wigan,Chester,2,1,H,EN,1995/1996
E4,1995-08-30,Scarborough,Leyton Orient,2,1,H,EN,1995/1996
E4,1995-02-09,Barnet,Lincoln,3,1,H,EN,1995/1996
E4,1995-02-09,Bury,Plymouth,0,5,A,EN,1995/1996
E4,1995-02-09,Chester,Hereford,2,1,H,EN,1995/1996
E4,1995-02-09,Darlington,Cardiff,0,1,A,EN,1995/1996
E4,1995-02-09,Doncaster,Hartlepool,1,0,H,EN,1995/1996
E4,1995-02-09,Exeter,Scunthorpe,1,0,H,EN,1995/1996
E4,1995-02-09,Gillingham,Colchester,0,1,A,EN,1995/1996
E4,1995-02-09,Leyton Orient,Fulham,1,0,H,EN,1995/1996
E4,1995-02-09,Preston,Cambridge,3,3,D,EN,1995/1996
E4,1995-02-09,Rochdale,Northampton,1,2,A,EN,1995/1996
E4,1995-02-09,Scarborough,Wigan,0,0,D,EN,1995/1996
E4,1995-02-09,Torquay,Mansfield,1,1,D,EN,1995/1996
E4,1995-09-09,Cambridge,Barnet,1,1,D,EN,1995/1996
E4,1995-09-09,Cardiff,Torquay,0,0,D,EN,1995/1996
E4,1995-09-09,Colchester,Chester,1,2,A,EN,1995/1996
E4,1995-09-09,Fulham,Doncaster,3,1,H,EN,1995/1996
E4,1995-09-09,Hartlepool,Darlington,1,1,D,EN,1995/1996
E4,1995-09-09,Hereford,Preston,0,1,A,EN,1995/1996
E4,1995-09-09,Lincoln,Rochdale,1,2,A,EN,1995/1996
E4,1995-09-09,Mansfield,Scarborough,2,0,H,EN,1995/1996
E4,1995-09-09,Northampton,Exeter,0,0,D,EN,1995/1996
E4,1995-09-09,Plymouth,Leyton Orient,1,1,D,EN,1995/1996
E4,1995-09-09,Scunthorpe,Gillingham,1,1,D,EN,1995/1996
E4,1995-09-09,Wigan,Bury,1,2,A,EN,1995/1996
E4,1995-12-09,Cambridge,Exeter,1,1,D,EN,1995/1996
E4,1995-12-09,Cardiff,Scarborough,2,1,H,EN,1995/1996
E4,1995-12-09,Colchester,Preston,2,2,D,EN,1995/1996
E4,1995-12-09,Fulham,Rochdale,1,1,D,EN,1995/1996
E4,1995-12-09,Hartlepool,Torquay,2,2,D,EN,1995/1996
E4,1995-12-09,Hereford,Gillingham,0,0,D,EN,1995/1996
E4,1995-12-09,Lincoln,Bury,2,2,D,EN,1995/1996
E4,1995-12-09,Mansfield,Darlington,2,2,D,EN,1995/1996
E4,1995-12-09,Northampton,Leyton Orient,1,2,A,EN,1995/1996
E4,1995-12-09,Plymouth,Doncaster,3,1,H,EN,1995/1996
E4,1995-12-09,Scunthorpe,Chester,0,2,A,EN,1995/1996
E4,1995-12-09,Wigan,Barnet,1,0,H,EN,1995/1996
E4,1995-09-16,Barnet,Plymouth,1,2,A,EN,1995/1996
E4,1995-09-16,Bury,Cambridge,1,2,A,EN,1995/1996
E4,1995-09-16,Chester,Lincoln,5,1,H,EN,1995/1996
E4,1995-09-16,Darlington,Colchester,2,2,D,EN,1995/1996
E4,1995-09-16,Doncaster,Northampton,1,0,H,EN,1995/1996
E4,1995-09-16,Exeter,Fulham,2,1,H,EN,1995/1996
E4,1995-09-16,Gillingham,Cardiff,1,0,H,EN,1995/1996
E4,1995-09-16,Leyton Orient,Hartlepool,4,1,H,EN,1995/1996
E4,1995-09-16,Preston,Scunthorpe,2,2,D,EN,1995/1996
E4,1995-09-16,Rochdale,Mansfield,1,1,D,EN,1995/1996
E4,1995-09-16,Scarborough,Hereford,2,2,D,EN,1995/1996
E4,1995-09-16,Torquay,Wigan,1,1,D,EN,1995/1996
E4,1995-09-23,Bury,Barnet,0,0,D,EN,1995/1996
E4,1995-09-23,Chester,Gillingham,1,1,D,EN,1995/1996
E4,1995-09-23,Colchester,Hereford,2,0,H,EN,1995/1996
E4,1995-09-23,Darlington,Scarborough,1,2,A,EN,1995/1996
E4,1995-09-23,Doncaster,Rochdale,0,3,A,EN,1995/1996
E4,1995-09-23,Exeter,Leyton Orient,2,2,D,EN,1995/1996
E4,1995-09-23,Fulham,Preston,2,2,D,EN,1995/1996
E4,1995-09-23,Hartlepool,Cardiff,2,1,H,EN,1995/1996
E4,1995-09-23,Lincoln,Cambridge,1,3,A,EN,1995/1996
E4,1995-09-23,Mansfield,Scunthorpe,1,1,D,EN,1995/1996
E4,1995-09-23,Torquay,Northampton,3,0,H,EN,1995/1996
E4,1995-09-23,Wigan,Plymouth,0,1,A,EN,1995/1996
E4,1995-09-30,Barnet,Darlington,1,1,D,EN,1995/1996
E4,1995-09-30,Cambridge,Hartlepool,0,1,A,EN,1995/1996
E4,1995-09-30,Cardiff,Mansfield,3,0,H,EN,1995/1996
E4,1995-09-30,Gillingham,Bury,3,0,H,EN,1995/1996
E4,1995-09-30,Hereford,Wigan,2,2,D,EN,1995/1996
E4,1995-09-30,Leyton Orient,Doncaster,3,1,H,EN,1995/1996
E4,1995-09-30,Northampton,Fulham,2,0,H,EN,1995/1996
E4,1995-09-30,Plymouth,Lincoln,3,0,H,EN,1995/1996
