Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Country,Season
E2,1993-08-14,Barnsley,West Brom,1,1,D,EN,1993/1994
E2,1993-08-14,Charlton,Birmingham,1,0,H,EN,1993/1994
E2,1993-08-14,Crystal Palace,Tranmere,0,0,D,EN,1993/1994
E2,1993-08-14,Derby,Sunderland,5,0,H,EN,1993/1994
E2,1993-08-14,Grimsby,Bolton,0,0,D,EN,1993/1994
E2,1993-08-14,Leicester,Peterboro,2,1,H,EN,1993/1994
E2,1993-08-14,Luton,Watford,2,1,H,EN,1993/1994
E2,1993-08-14,Notts County,Middlesbrough,2,3,A,EN,1993/1994
E2,1993-08-14,Oxford,Portsmouth,3,2,H,EN,1993/1994
E2,1993-08-14,Stoke,Millwall,1,2,A,EN,1993/1994
E2,1993-08-14,Wolves,Bristol City,3,1,H,EN,1993/1994
E2,1993-08-15,Southend,Nott'm Forest,1,1,D,EN,1993/1994
E2,1993-08-17,Peterboro,Barnsley,4,1,H,EN,1993/1994
E2,1993-08-17,Portsmouth,Charlton,1,2,A,EN,1993/1994
E2,1993-08-18,Nott'm Forest,Derby,1,1,D,EN,1993/1994
E2,1993-08-25,Wolves,Millwall,2,0,H,EN,1993/1994
E2,1993-08-28,Barnsley,Birmingham,2,3,A,EN,1993/1994
E2,1993-08-28,Charlton,Bolton,3,0,H,EN,1993/1994
E2,1993-08-28,Crystal Palace,Portsmouth,5,1,H,EN,1993/1994
E2,1993-08-28,Derby,Bristol City,1,0,H,EN,1993/1994
E2,1993-08-28,Grimsby,Tranmere,0,0,D,EN,1993/1994
E2,1993-08-28,Leicester,Millwall,4,0,H,EN,1993/1994
E2,1993-08-28,Luton,Nott'm Forest,1,2,A,EN,1993/1994
E2,1993-08-28,Notts County,Sunderland,1,0,H,EN,1993/1994
E2,1993-08-28,Oxford,Watford,2,3,A,EN,1993/1994
E2,1993-08-28,Southend,Peterboro,3,0,H,EN,1993/1994
E2,1993-08-28,Stoke,West Brom,1,0,H,EN,1993/1994
E2,1993-08-28,Wolves,Middlesbrough,2,3,A,EN,1993/1994
E2,1993-08-31,Birmingham,Crystal Palace,2,4,A,EN,1993/1994
E2,1993-08-31,Bolton,Oxford,1,0,H,EN,1993/1994
E2,1993-01-09,West Brom,Southend,2,2,D,EN,1993/1994
