Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Country,Season
D1,1996-08-16,M'gladbach,Bielefeld,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D1,1996-08-16,St Pauli,Bayern Munich,1.0,2.0,A,1.0,2.0,A,DE,1996/1997
D1,1996-08-17,Bochum,Duisburg,1.0,0.0,H,1.0,0.0,H,DE,1996/1997
D1,1996-08-17,Freiburg,Werder Bremen,3.0,2.0,H,2.0,0.0,H,DE,1996/1997
D1,1996-08-17,Hansa Rostock,Karlsruhe,2.0,2.0,D,0.0,1.0,A,DE,1996/1997
D1,1996-08-17,Leverkusen,Dortmund,4.0,2.0,H,2.0,2.0,D,DE,1996/1997
D1,1996-08-17,Munich 1860,Hamburg,2.0,1.0,H,0.0,0.0,D,DE,1996/1997
D1,1996-08-17,Stuttgart,Schalke 04,4.0,0.0,H,2.0,0.0,H,DE,1996/1997
D1,1996-08-18,Dusseldorf,FC Koln,0.0,3.0,A,0.0,1.0,A,DE,1996/1997
D1,1996-08-20,Bielefeld,St Pauli,1.0,2.0,A,0.0,1.0,A,DE,1996/1997
D1,1996-08-20,Hamburg,Freiburg,5.0,1.0,H,4.0,0.0,H,DE,1996/1997
D1,1996-08-20,Schalke 04,M'gladbach,0.0,0.0,D,0.0,0.0,D,DE,1996/1997
D1,1996-08-20,Werder Bremen,Hansa Rostock,1.0,1.0,D,0.0,1.0,A,DE,1996/1997
D1,1996-08-21,Bayern Munich,Bochum,1.0,1.0,D,0.0,0.0,D,DE,1996/1997
D1,1996-08-21,Dortmund,Dusseldorf,4.0,0.0,H,2.0,0.0,H,DE,1996/1997
D1,1996-08-21,Duisburg,Leverkusen,1.0,3.0,A,0.0,0.0,D,DE,1996/1997
D1,1996-08-21,FC Koln,Munich 1860,1.0,0.0,H,1.0,0.0,H,DE,1996/1997
D1,1996-08-23,Hansa Rostock,Hamburg,0.0,1.0,A,0.0,0.0,D,DE,1996/1997
D1,1996-08-23,St Pauli,Schalke 04,4.0,4.0,D,1.0,3.0,A,DE,1996/1997
D1,1996-08-24,Bochum,Bielefeld,1.0,1.0,D,0.0,0.0,D,DE,1996/1997
D1,1996-08-24,Freiburg,FC Koln,1.0,3.0,A,0.0,1.0,A,DE,1996/1997
D1,1996-08-24,Leverkusen,Dusseldorf,0.0,1.0,A,0.0,0.0,D,DE,1996/1997
D1,1996-08-24,M'gladbach,Karlsruhe,1.0,3.0,A,1.0,2.0,A,DE,1996/1997
D1,1996-08-24,Munich 1860,Dortmund,1.0,3.0,A,1.0,0.0,H,DE,1996/1997
D1,1996-08-24,Stuttgart,Werder Bremen,2.0,1.0,H,0.0,0.0,D,DE,1996/1997
