Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Country,Season
E4,1999-07-08,Brighton,Mansfield,6,0,H,EN,1999/2000
E4,1999-07-08,Carlisle,Leyton Orient,2,1,H,EN,1999/2000
E4,1999-07-08,Cheltenham,Rochdale,0,2,A,EN,1999/2000
E4,1999-07-08,Chester,Barnet,0,2,A,EN,1999/2000
E4,1999-07-08,Exeter,Hull,1,0,H,EN,1999/2000
E4,1999-07-08,Halifax,Darlington,0,1,A,EN,1999/2000
E4,1999-07-08,Lincoln,Rotherham,2,1,H,EN,1999/2000
E4,1999-07-08,Macclesfield,Northampton,1,0,H,EN,1999/2000
E4,1999-07-08,Peterboro,Hartlepool,2,1,H,EN,1999/2000
E4,1999-07-08,Shrewsbury,Torquay,1,2,A,EN,1999/2000
E4,1999-07-08,Southend,Plymouth,2,1,H,EN,1999/2000
E4,1999-07-08,York,Swansea,1,0,H,EN,1999/2000
E4,1999-08-14,Barnet,Exeter,2,2,D,EN,1999/2000
E4,1999-08-14,Darlington,Macclesfield,3,0,H,EN,1999/2000
E4,1999-08-14,Hartlepool,Halifax,0,2,A,EN,1999/2000
E4,1999-08-14,Hull,Lincoln,1,1,D,EN,1999/2000
E4,1999-08-14,Leyton Orient,Brighton,1,2,A,EN,1999/2000
E4,1999-08-14,Mansfield,Cheltenham,0,1,A,EN,1999/2000
E4,1999-08-14,Northampton,Peterboro,0,1,A,EN,1999/2000
E4,1999-08-14,Plymouth,Shrewsbury,0,0,D,EN,1999/2000
E4,1999-08-14,Rochdale,Southend,2,0,H,EN,1999/2000
E4,1999-08-14,Rotherham,Chester,4,0,H,EN,1999/2000
E4,1999-08-14,Swansea,Carlisle,1,0,H,EN,1999/2000
E4,1999-08-14,Torquay,York,0,0,D,EN,1999/2000
E4,1999-08-18,Chester,Northampton,0,2,A,EN,1999/2000
E4,1999-08-21,Brighton,Torquay,0,1,A,EN,1999/2000
E4,1999-08-21,Carlisle,Hartlepool,0,3,A,EN,1999/2000
E4,1999-08-21,Cheltenham,Hull,1,0,H,EN,1999/2000
E4,1999-08-21,Exeter,Rotherham,3,1,H,EN,1999/2000
E4,1999-08-21,Halifax,Plymouth,0,1,A,EN,1999/2000
E4,1999-08-21,Lincoln,Barnet,0,0,D,EN,1999/2000
E4,1999-08-21,Macclesfield,Swansea,1,2,A,EN,1999/2000
E4,1999-08-21,Peterboro,Leyton Orient,2,1,H,EN,1999/2000
E4,1999-08-21,Shrewsbury,Darlington,0,1,A,EN,1999/2000
E4,1999-08-21,Southend,Mansfield,1,0,H,EN,1999/2000
E4,1999-08-21,York,Rochdale,0,3,A,EN,1999/2000
E4,1999-08-27,Northampton,Lincoln,1,0,H,EN,1999/2000
E4,1999-08-28,Barnet,York,6,3,H,EN,1999/2000
E4,1999-08-28,Darlington,Brighton,1,1,D,EN,1999/2000
E4,1999-08-28,Hartlepool,Cheltenham,0,1,A,EN,1999/2000
E4,1999-08-28,Hull,Macclesfield,2,3,A,EN,1999/2000
E4,1999-08-28,Leyton Orient,Halifax,1,0,H,EN,1999/2000
E4,1999-08-28,Mansfield,Carlisle,1,1,D,EN,1999/2000
E4,1999-08-28,Plymouth,Peterboro,2,1,H,EN,1999/2000
E4,1999-08-28,Rochdale,Exeter,0,2,A,EN,1999/2000
E4,1999-08-28,Rotherham,Shrewsbury,4,0,H,EN,1999/2000
E4,1999-08-28,Swansea,Southend,3,1,H,EN,1999/2000
E4,1999-08-28,Torquay,Chester,2,2,D,EN,1999/2000
E4,1999-08-30,Carlisle,Plymouth,4,2,H,EN,1999/2000
E4,1999-08-30,Cheltenham,Barnet,1,2,A,EN,1999/2000
E4,1999-08-30,Chester,Rochdale,0,2,A,EN,1999/2000
E4,1999-08-30,Exeter,Mansfield,1,0,H,EN,1999/2000
E4,1999-08-30,Lincoln,Swansea,0,1,A,EN,1999/2000
E4,1999-08-30,Macclesfield,Rotherham,1,1,D,EN,1999/2000
E4,1999-08-30,Peterboro,Darlington,4,2,H,EN,1999/2000
E4,1999-08-30,Southend,Leyton Orient,1,1,D,EN,1999/2000
E4,1999-08-30,York,Northampton,0,1,A,EN,1999/2000
E4,1999-08-31,Brighton,Hull,3,0,H,EN,1999/2000
E4,1999-08-31,Halifax,Torquay,2,0,H,EN,1999/2000
E4,1999-08-31,Shrewsbury,Hartlepool,0,0,D,EN,1999/2000
E4,1999-03-09,Hull,Chester,2,1,H,EN,1999/2000
E4,1999-03-09,Leyton Orient,Shrewsbury,1,2,A,EN,1999/2000
E4,1999-03-09,Mansfield,Peterboro,3,1,H,EN,1999/2000
E4,1999-03-09,Rochdale,Halifax,0,1,A,EN,1999/2000
E4,1999-04-09,Darlington,Exeter,1,0,H,EN,1999/2000
E4,1999-04-09,Hartlepool,Southend,1,2,A,EN,1999/2000
E4,1999-04-09,Northampton,Carlisle,0,0,D,EN,1999/2000
E4,1999-04-09,Rotherham,York,1,0,H,EN,1999/2000
E4,1999-04-09,Torquay,Lincoln,5,2,H,EN,1999/2000
E4,1999-05-09,Barnet,Macclesfield,2,1,H,EN,1999/2000
E4,1999-05-09,Plymouth,Brighton,3,3,D,EN,1999/2000
E4,1999-11-09,Carlisle,Lincoln,1,0,H,EN,1999/2000
E4,1999-11-09,Chester,Exeter,1,1,D,EN,1999/2000
E4,1999-11-09,Halifax,Brighton,2,1,H,EN,1999/2000
E4,1999-11-09,Macclesfield,Southend,1,2,A,EN,1999/2000
E4,1999-11-09,Mansfield,Leyton Orient,1,1,D,EN,1999/2000
E4,1999-11-09,Northampton,Hartlepool,2,1,H,EN,1999/2000
E4,1999-11-09,Plymouth,Rotherham,1,1,D,EN,1999/2000
E4,1999-11-09,Rochdale,Darlington,0,0,D,EN,1999/2000
E4,1999-11-09,Swansea,Barnet,1,2,A,EN,1999/2000
E4,1999-11-09,Torquay,Hull,0,1,A,EN,1999/2000
E4,1999-11-09,York,Peterboro,0,0,D,EN,1999/2000
E4,1999-12-09,Cheltenham,Shrewsbury,0,1,A,EN,1999/2000
E4,1999-09-18,Barnet,Northampton,2,1,H,EN,1999/2000
E4,1999-09-18,Brighton,Chester,2,3,A,EN,1999/2000
E4,1999-09-18,Darlington,Mansfield,0,0,D,EN,1999/2000
E4,1999-09-18,Exeter,York,2,1,H,EN,1999/2000
E4,1999-09-18,Hartlepool,Plymouth,3,0,H,EN,1999/2000
E4,1999-09-18,Hull,Swansea,2,0,H,EN,1999/2000
E4,1999-09-18,Leyton Orient,Torquay,0,2,A,EN,1999/2000
E4,1999-09-18,Lincoln,Macclesfield,1,1,D,EN,1999/2000
E4,1999-09-18,Peterboro,Cheltenham,1,0,H,EN,1999/2000
E4,1999-09-18,Rotherham,Rochdale,0,1,A,EN,1999/2000
E4,1999-09-18,Shrewsbury,Carlisle,4,1,H,EN,1999/2000
E4,1999-09-18,Southend,Halifax,4,1,H,EN,1999/2000
E4,1999-09-24,Mansfield,Shrewsbury,4,0,H,EN,1999/2000
E4,1999-09-25,Brighton,Cheltenham,1,0,H,EN,1999/2000
E4,1999-09-25,Chester,Lincoln,1,3,A,EN,1999/2000
E4,1999-09-25,Darlington,Plymouth,2,0,H,EN,1999/2000
E4,1999-09-25,Exeter,Macclesfield,0,3,A,EN,1999/2000
E4,1999-09-25,Halifax,Carlisle,5,2,H,EN,1999/2000
E4,1999-09-25,Hull,York,1,1,D,EN,1999/2000
E4,1999-09-25,Leyton Orient,Hartlepool,2,1,H,EN,1999/2000
E4,1999-09-25,Rochdale,Swansea,0,0,D,EN,1999/2000
E4,1999-09-25,Rotherham,Northampton,3,0,H,EN,1999/2000
E4,1999-09-25,Southend,Peterboro,0,1,A,EN,1999/2000
E4,1999-09-25,Torquay,Barnet,0,1,A,EN,1999/2000
E4,1999-02-10,Barnet,Hull,0,0,D,EN,1999/2000
E4,1999-02-10,Carlisle,Southend,1,1,D,EN,1999/2000
E4,1999-02-10,Cheltenham,Rotherham,0,2,A,EN,1999/2000
E4,1999-02-10,Hartlepool,Darlington,2,0,H,EN,1999/2000
E4,1999-02-10,Lincoln,Exeter,1,0,H,EN,1999/2000
E4,1999-02-10,Macclesfield,Torquay,1,2,A,EN,1999/2000
E4,1999-02-10,Northampton,Rochdale,0,1,A,EN,1999/2000
E4,1999-02-10,Peterboro,Brighton,0,0,D,EN,1999/2000
E4,1999-02-10,Plymouth,Leyton Orient,5,0,H,EN,1999/2000
E4,1999-02-10,Shrewsbury,Halifax,0,0,D,EN,1999/2000
E4,1999-02-10,Swansea,Mansfield,0,1,A,EN,1999/2000
E4,1999-02-10,York,Chester,2,2,D,EN,1999/2000
E4,1999-09-10,Barnet,Rochdale,1,0,H,EN,1999/2000
E4,1999-09-10,Carlisle,Brighton,0,1,A,EN,1999/2000
