Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SOH,SOD,SOA,SBH,SBD,SBA,WHH,WHD,WHA,Country,Season
E3,2002-09-07,Wigan,Wycombe,3,0,H,2,0,H,H Webb,15.0,7.0,7.0,3.0,14.0,16.0,7.0,4.0,1,1,0,0,1.615,3.4,5.0,1.65,3.5,5.15,1.65,3.2,3.9,1.667,3.25,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
E3,2002-09-14,Barnsley,Plymouth,1,1,D,1,1,D,M Fletcher,10.0,7.0,3.0,4.0,19.0,11.0,13.0,4.0,2,1,0,0,2.375,3.2,2.625,2.3,3.2,2.7,2.3,3.0,2.4,2.2,3.25,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.1,2.62,EN,2002/2003
E3,2002-09-14,Cardiff,Stockport,2,1,H,2,1,H,A Hall,11.0,3.0,6.0,2.0,9.0,9.0,4.0,2.0,1,3,0,0,1.615,3.4,5.0,1.65,3.4,4.6,1.65,3.2,3.9,1.667,3.25,4.5,1.67,3.4,4.5,1.667,3.4,4.5,1.66,3.3,4.5,EN,2002/2003
E3,2002-09-14,Cheltenham,Bristol City,2,3,A,2,2,D,P Armstrong,8.0,11.0,4.0,5.0,11.0,13.0,4.0,9.0,1,2,0,0,2.625,3.25,2.375,2.6,3.25,2.35,2.35,3.0,2.35,2.4,3.25,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.62,3.25,2.3,EN,2002/2003
E3,2002-09-14,Chesterfield,Wigan,0,0,D,0,0,D,P Danson,7.0,7.0,4.0,2.0,14.0,14.0,1.0,9.0,3,1,0,0,2.75,3.25,2.25,2.75,3.25,2.25,2.6,3.0,2.2,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.25,2.25,2.8,3.2,2.2,EN,2002/2003
E3,2002-09-14,Luton,Notts County,2,2,D,0,2,A,A Kaye,17.0,13.0,8.0,7.0,17.0,16.0,11.0,2.0,2,2,0,0,1.833,3.25,3.75,1.9,3.25,3.55,1.8,3.1,3.4,1.8,3.5,3.5,1.8,3.2,4.0,1.8,3.25,4.0,1.9,3.2,3.5,EN,2002/2003
E3,2002-09-14,Northampton,Huddersfield,0,0,D,0,0,D,M Warren,8.0,14.0,0.0,0.0,14.0,16.0,2.0,2.0,1,2,0,0,2.375,3.2,2.625,2.36,3.15,2.65,2.2,3.0,2.6,2.25,3.4,2.625,2.38,3.2,2.63,2.375,3.2,2.625,2.37,3.1,2.62,EN,2002/2003
E3,2002-09-14,Oldham,Mansfield,6,1,H,3,1,H,R Beeby,12.0,10.0,4.0,3.0,17.0,14.0,8.0,7.0,0,1,0,0,1.5,3.5,6.0,1.53,3.5,5.6,1.5,3.5,4.5,1.5,3.4,6.0,1.53,3.4,6.0,1.533,3.4,6.0,1.53,3.4,5.5,EN,2002/2003
E3,2002-09-14,Peterboro,Crewe,0,0,D,0,0,D,J P Robinson,19.0,6.0,10.0,3.0,10.0,6.0,9.0,1.0,0,1,0,0,3.0,3.25,2.1,2.8,3.25,2.2,2.6,3.0,2.2,2.8,3.2,2.2,2.88,3.2,2.2,2.875,3.2,2.2,2.75,3.2,2.25,EN,2002/2003
E3,2002-09-14,Port Vale,Colchester,1,0,H,0,0,D,M Ryan,9.0,4.0,5.0,1.0,6.0,12.0,1.0,6.0,2,1,0,0,1.833,3.25,3.75,1.85,3.3,3.75,1.85,3.1,3.2,2.0,3.4,3.0,1.91,3.25,3.5,1.909,3.25,3.5,1.8,3.3,3.75,EN,2002/2003
E3,2002-09-14,QPR,Swindon,2,0,H,0,0,D,H Webb,11.0,7.0,6.0,0.0,17.0,13.0,6.0,7.0,1,1,0,0,1.533,3.5,5.5,1.55,3.5,5.35,1.55,3.4,4.3,1.615,3.25,5.0,1.57,3.4,5.5,1.571,3.4,5.5,1.57,3.5,5.0,EN,2002/2003
E3,2002-09-14,Tranmere,Brentford,3,1,H,1,0,H,P Dowd,22.0,3.0,10.0,2.0,13.0,17.0,8.0,5.0,2,2,0,0,2.3,3.2,2.7,2.3,3.25,2.65,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.3,3.2,2.7,2.3,3.25,2.62,EN,2002/2003
E3,2002-09-14,Wycombe,Blackpool,1,2,A,1,2,A,K Hill,5.0,6.0,3.0,3.0,12.0,13.0,4.0,7.0,2,1,0,0,2.2,3.25,2.8,2.2,3.2,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,EN,2002/2003
E3,2002-09-17,Barnsley,Blackpool,2,1,H,1,1,D,N Barry,16.0,7.0,9.0,2.0,11.0,15.0,14.0,3.0,2,3,0,0,2.1,3.25,3.0,2.2,3.25,2.85,2.2,3.0,2.6,2.25,3.2,2.75,2.2,3.2,2.8,2.25,3.25,2.75,2.25,3.25,2.75,EN,2002/2003
E3,2002-09-17,Cardiff,Brentford,2,0,H,1,0,H,F Stretton,9.0,5.0,4.0,1.0,13.0,7.0,11.0,7.0,1,0,0,0,1.667,3.4,4.5,1.71,3.4,4.65,1.65,3.1,4.0,1.667,3.4,4.333,1.66,3.3,4.5,1.667,3.4,4.5,1.67,3.4,4.5,EN,2002/2003
E3,2002-09-17,Cheltenham,Swindon,2,0,H,1,0,H,J P Robinson,13.0,6.0,9.0,2.0,8.0,12.0,9.0,4.0,0,2,0,1,2.2,3.25,2.8,2.2,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.2,2.75,2.25,3.2,2.8,2.25,3.2,2.8,EN,2002/2003
E3,2002-09-17,Chesterfield,Stockport,1,0,H,1,0,H,G Salisbury,7.0,11.0,3.0,4.0,8.0,6.0,4.0,7.0,4,3,0,0,2.3,3.2,2.7,2.35,3.2,2.65,2.3,3.0,2.4,2.5,3.2,2.5,2.37,3.1,2.62,2.4,3.2,2.6,2.38,3.2,2.63,EN,2002/2003
E3,2002-09-17,Luton,Mansfield,2,3,A,0,2,A,B Knight,16.0,10.0,12.0,7.0,14.0,11.0,9.0,8.0,2,0,0,0,1.533,3.4,6.0,1.6,3.5,4.85,1.55,3.3,4.5,1.571,3.5,5.0,1.57,3.5,5.0,1.571,3.5,5.0,1.44,3.75,6.5,EN,2002/2003
E3,2002-09-17,Northampton,Colchester,4,1,H,3,1,H,G Cain,16.0,7.0,9.0,3.0,3.0,10.0,3.0,2.0,0,3,0,0,2.0,3.25,3.25,2.2,3.25,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,EN,2002/2003
E3,2002-09-17,Oldham,Bristol City,1,0,H,0,0,D,C Webster,12.0,6.0,6.0,4.0,14.0,18.0,4.0,3.0,1,2,0,1,2.2,3.25,2.8,2.1,3.25,3.0,2.1,3.0,2.8,1.909,3.25,3.4,2.1,3.2,3.0,2.1,3.25,3.0,2.1,3.25,3.0,EN,2002/2003
E3,2002-09-17,Peterboro,Plymouth,2,0,H,0,0,D,M Warren,16.0,6.0,11.0,1.0,14.0,14.0,9.0,3.0,3,2,0,0,3.0,3.25,2.1,2.85,3.25,2.2,2.8,3.0,2.1,3.0,3.2,2.1,3.0,3.2,2.1,3.0,3.25,2.1,3.0,3.25,2.1,EN,2002/2003
E3,2002-09-17,Port Vale,Notts County,3,2,H,1,1,D,P Walton,11.0,7.0,4.0,5.0,9.0,11.0,6.0,5.0,0,2,0,0,1.909,3.25,3.5,2.0,3.3,3.2,1.85,3.0,3.3,2.1,3.2,3.0,1.83,3.2,3.75,1.909,3.25,3.5,,,,EN,2002/2003
E3,2002-09-17,QPR,Huddersfield,3,0,H,2,0,H,S Baines,16.0,9.0,10.0,5.0,15.0,11.0,7.0,0.0,0,0,0,0,1.727,3.5,4.0,1.77,3.4,4.3,1.7,3.1,3.8,1.727,3.4,4.0,1.72,3.2,4.33,1.727,3.25,4.333,1.67,3.4,4.5,EN,2002/2003
E3,2002-09-17,Tranmere,Wigan,0,2,A,0,0,D,S Mathieson,7.0,8.0,2.0,3.0,13.0,14.0,8.0,10.0,2,2,1,1,2.5,3.2,2.5,2.48,3.2,2.55,2.3,3.0,2.4,2.5,3.25,2.4,2.37,3.1,2.62,2.5,3.2,2.5,2.5,3.2,2.5,EN,2002/2003
E3,2002-09-17,Wycombe,Crewe,1,2,A,1,2,A,L Cable,8.0,11.0,5.0,4.0,14.0,10.0,4.0,2.0,1,1,0,0,2.5,3.2,2.5,2.6,3.2,2.4,2.35,3.0,2.35,2.6,3.2,2.375,2.5,3.1,2.5,2.5,3.2,2.5,2.5,3.2,2.5,EN,2002/2003
E3,2002-09-21,Blackpool,Port Vale,3,2,H,0,1,A,G Cain,14.0,11.0,10.0,5.0,2.0,7.0,13.0,4.0,0,1,0,0,1.909,3.25,3.5,2.0,3.3,3.35,2.0,3.0,2.9,1.8,3.5,3.5,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.4,3.0,EN,2002/2003
E3,2002-09-21,Brentford,Wycombe,1,0,H,0,0,D,S Dunn,7.0,12.0,2.0,4.0,15.0,14.0,7.0,9.0,1,2,0,0,1.727,3.25,4.333,1.7,3.35,4.7,1.7,3.1,3.8,1.727,3.4,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.3,4.5,EN,2002/2003
E3,2002-09-21,Bristol City,QPR,1,3,A,1,1,D,M Messias,9.0,9.0,4.0,5.0,9.0,20.0,5.0,5.0,2,3,0,0,2.1,3.25,3.0,2.2,3.3,2.9,2.1,3.0,2.8,2.1,3.4,2.875,2.1,3.25,3.0,2.1,3.25,3.0,2.2,3.2,2.8,EN,2002/2003
E3,2002-09-21,Colchester,Oldham,0,1,A,0,0,D,G Hegley,8.0,8.0,4.0,3.0,7.0,8.0,6.0,9.0,0,1,1,1,2.6,3.2,2.4,2.6,3.35,2.4,2.35,3.0,2.35,2.75,3.25,2.2,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.25,2.3,EN,2002/2003
E3,2002-09-21,Crewe,Tranmere,2,0,H,0,0,D,A Kaye,6.0,7.0,3.0,3.0,6.0,13.0,10.0,3.0,1,1,0,0,1.8,3.25,4.0,1.8,3.45,3.95,1.8,3.1,3.4,1.727,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,EN,2002/2003
E3,2002-09-21,Huddersfield,Luton,0,1,A,0,0,D,F Stretton,10.0,11.0,5.0,7.0,12.0,15.0,7.0,8.0,0,2,0,0,1.833,3.25,3.75,1.95,3.35,3.5,1.9,3.1,3.0,1.8,3.4,3.6,1.85,3.25,3.75,1.909,3.25,3.5,2.0,3.2,3.2,EN,2002/2003
E3,2002-09-21,Mansfield,Cheltenham,0,2,A,0,0,D,T Parkes,6.0,18.0,1.0,7.0,17.0,8.0,2.0,7.0,2,0,0,0,2.25,3.25,2.75,2.15,3.3,3.05,2.1,3.0,2.8,2.2,3.5,2.625,2.25,3.25,2.75,2.25,3.25,2.75,2.1,3.2,3.0,EN,2002/2003
E3,2002-09-21,Notts County,Cardiff,0,1,A,0,1,A,J P Robinson,12.0,14.0,7.0,5.0,14.0,13.0,6.0,5.0,2,3,0,0,3.0,3.25,2.1,3.1,3.3,2.1,2.9,3.0,2.0,2.75,3.25,2.2,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,2.0,EN,2002/2003
E3,2002-09-21,Plymouth,Chesterfield,0,1,A,0,0,D,S Tomlin,21.0,8.0,9.0,4.0,5.0,12.0,4.0,5.0,0,2,0,0,1.667,3.4,4.5,1.6,3.5,5.25,1.6,3.2,4.2,1.615,3.25,5.0,1.67,3.4,4.5,1.667,3.4,4.5,1.61,3.3,5.0,EN,2002/2003
E3,2002-09-21,Stockport,Barnsley,4,1,H,0,1,A,M Cooper,19.0,5.0,15.0,4.0,12.0,15.0,8.0,9.0,1,3,0,0,2.1,3.25,3.0,1.95,3.3,3.55,2.0,3.0,2.9,1.833,3.2,3.75,1.91,3.25,3.5,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E3,2002-09-21,Swindon,Northampton,2,0,H,1,0,H,P Prosser,7.0,5.0,2.0,0.0,17.0,16.0,5.0,7.0,2,0,0,1,2.2,3.25,2.8,2.1,3.3,3.1,2.1,3.0,2.8,2.2,3.25,2.75,2.2,3.25,2.88,2.2,3.2,2.875,2.1,3.2,3.0,EN,2002/2003
E3,2002-09-21,Wigan,Peterboro,2,2,D,1,0,H,M Clattenburg,17.0,5.0,8.0,4.0,13.0,11.0,10.0,6.0,0,0,0,0,1.4,3.75,7.5,1.42,3.85,7.85,1.4,3.6,5.5,1.333,4.0,8.0,1.44,3.75,6.5,1.444,3.75,6.5,1.4,3.6,7.5,EN,2002/2003
E3,2002-09-24,Plymouth,Cardiff,2,2,D,1,1,D,C Wilkes,16.0,7.0,9.0,4.0,11.0,6.0,5.0,7.0,1,0,0,0,2.7,3.2,2.3,2.6,3.3,2.5,2.35,3.0,2.35,,,,,,,2.7,3.2,2.3,,,,EN,2002/2003
E3,2002-09-28,Barnsley,Wigan,1,3,A,0,2,A,R Pearson,11.0,18.0,5.0,13.0,14.0,14.0,1.0,8.0,2,3,1,0,2.6,3.2,2.4,2.62,3.3,2.38,2.4,3.0,2.3,2.6,3.2,2.38,2.63,3.2,2.38,2.75,3.1,2.3,2.62,3.1,2.37,EN,2002/2003
E3,2002-09-28,Cardiff,Crewe,2,1,H,2,1,H,G Salisbury,16.0,6.0,12.0,3.0,5.0,12.0,4.0,4.0,1,2,0,0,1.727,3.25,4.333,1.82,3.4,4.0,1.8,3.2,3.3,1.73,3.5,3.75,1.83,3.25,3.75,1.85,3.25,3.75,1.8,3.3,3.75,EN,2002/2003
E3,2002-09-28,Cheltenham,Notts County,1,4,A,0,2,A,S Baines,7.0,11.0,3.0,7.0,8.0,8.0,3.0,5.0,0,0,0,0,2.0,3.25,3.25,1.93,3.3,3.7,2.0,3.0,2.9,2.1,3.4,2.88,1.91,3.25,3.5,1.909,3.25,3.5,2.0,3.2,3.2,EN,2002/2003
E3,2002-09-28,Chesterfield,Blackpool,1,0,H,0,0,D,H Webb,15.0,10.0,5.0,3.0,8.0,12.0,7.0,4.0,2,2,0,0,2.25,3.25,2.75,2.1,3.25,3.35,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.2,2.8,EN,2002/2003
E3,2002-09-28,Luton,Swindon,3,0,H,1,0,H,P Joslin,16.0,2.0,11.0,2.0,16.0,14.0,6.0,7.0,1,1,0,0,1.833,3.25,3.75,1.84,3.35,3.78,1.75,3.2,3.5,1.73,3.4,4.0,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,EN,2002/2003
E3,2002-09-28,Northampton,Mansfield,2,0,H,1,0,H,M Fletcher,12.0,14.0,0.0,0.0,17.0,14.0,4.0,8.0,4,5,0,0,1.667,3.4,4.5,1.73,3.5,4.3,1.7,3.2,3.7,1.8,3.25,3.75,1.67,3.4,4.5,1.67,3.4,4.5,1.72,3.4,4.0,EN,2002/2003
E3,2002-09-28,Oldham,Huddersfield,4,0,H,2,0,H,D Pugh,19.0,15.0,13.0,9.0,12.0,12.0,5.0,2.0,1,2,0,0,1.615,3.4,5.0,1.62,3.45,5.2,1.6,3.3,4.0,1.67,3.25,4.5,1.62,3.4,5.0,1.62,3.4,5.0,1.61,3.3,5.0,EN,2002/2003
E3,2002-09-28,Peterboro,Brentford,5,1,H,1,0,H,A Kaye,13.0,12.0,9.0,6.0,16.0,11.0,7.0,4.0,2,1,0,0,2.5,3.2,2.5,2.6,3.25,2.45,2.4,3.0,2.3,2.5,3.25,2.4,2.63,3.2,2.38,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E3,2002-09-28,Port Vale,Bristol City,2,3,A,0,2,A,R Oliver,8.0,8.0,3.0,3.0,12.0,11.0,6.0,7.0,3,2,0,0,2.2,3.25,2.8,2.15,3.25,2.98,2.0,3.0,2.9,2.1,3.2,3.0,2.1,3.25,3.0,2.2,3.2,3.0,2.0,3.2,3.2,EN,2002/2003
E3,2002-09-28,QPR,Colchester,2,0,H,1,0,H,S Tomlin,16.0,4.0,9.0,1.0,10.0,13.0,3.0,6.0,0,0,0,0,1.5,3.5,6.0,1.51,3.6,6.25,1.5,3.5,4.5,1.44,3.6,6.5,1.5,3.5,6.0,1.5,3.5,6.0,1.5,3.4,6.0,EN,2002/2003
E3,2002-09-28,Tranmere,Stockport,1,0,H,1,0,H,C Wilkes,14.0,12.0,11.0,6.0,15.0,18.0,4.0,4.0,1,1,0,0,2.2,3.25,2.8,2.05,3.3,3.45,2.1,3.0,2.8,2.25,3.2,2.75,2.1,3.25,3.0,2.1,3.25,3.0,2.1,3.2,3.0,EN,2002/2003
E3,2002-09-28,Wycombe,Plymouth,2,1,H,1,0,H,P Danson,11.0,10.0,2.0,2.0,13.0,18.0,10.0,3.0,2,1,0,0,2.375,3.2,2.625,2.3,3.25,2.88,2.3,3.0,2.4,2.4,3.25,2.5,2.38,3.2,2.63,2.38,3.2,2.63,2.37,3.1,2.62,EN,2002/2003
E3,2002-10-05,Blackpool,Cheltenham,3,1,H,1,1,D,M Pike,13.0,6.0,8.0,3.0,7.0,14.0,12.0,2.0,1,0,0,0,1.571,3.4,5.5,1.56,3.5,5.75,1.6,3.3,4.0,1.62,3.5,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.53,3.4,5.5,EN,2002/2003
E3,2002-10-05,Brentford,Barnsley,1,2,A,1,1,D,L Cable,11.0,6.0,3.0,4.0,14.0,16.0,6.0,6.0,1,3,0,1,1.909,3.25,3.5,1.86,3.4,3.9,1.8,3.1,3.4,1.73,3.4,4.0,1.83,3.25,3.75,1.8,3.4,3.75,1.8,3.3,3.75,EN,2002/2003
E3,2002-10-05,Bristol City,Chesterfield,4,0,H,1,0,H,R Beeby,23.0,7.0,17.0,4.0,15.0,7.0,11.0,1.0,3,2,0,0,1.8,3.25,4.0,1.75,3.4,4.25,1.75,3.2,3.5,1.8,3.25,3.75,1.8,3.25,4.0,1.833,3.25,3.75,1.72,3.25,4.2,EN,2002/2003
E3,2002-10-05,Colchester,Wycombe,0,1,A,0,1,A,D Pugh,10.0,7.0,5.0,5.0,15.0,24.0,5.0,5.0,2,2,0,0,2.2,3.25,2.8,2.16,3.3,3.1,2.1,3.0,2.8,2.25,3.2,2.75,2.2,3.25,2.8,2.1,3.25,3.0,2.1,3.2,3.0,EN,2002/2003
E3,2002-10-05,Crewe,QPR,2,0,H,1,0,H,G Cain,13.0,14.0,8.0,6.0,6.0,13.0,8.0,9.0,0,0,0,0,2.2,3.25,2.8,2.11,3.3,3.05,2.2,3.0,2.6,2.2,3.25,2.75,2.25,3.25,2.75,2.25,3.2,2.8,2.1,3.2,3.0,EN,2002/2003
E3,2002-10-05,Huddersfield,Port Vale,2,2,D,2,2,D,S Mathieson,15.0,11.0,10.0,5.0,14.0,11.0,11.0,5.0,0,0,0,0,2.25,3.25,2.75,2.31,3.35,2.85,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.88,2.25,3.25,2.75,2.37,3.1,2.62,EN,2002/2003
E3,2002-10-05,Mansfield,Tranmere,6,1,H,0,1,A,B Curson,13.0,8.0,9.0,2.0,13.0,8.0,4.0,5.0,0,1,0,1,2.75,3.25,2.25,2.7,3.35,2.3,2.4,3.0,2.3,2.5,3.25,2.4,2.75,3.25,2.25,2.7,3.2,2.3,2.62,3.25,2.3,EN,2002/2003
E3,2002-10-05,Notts County,Peterboro,2,2,D,0,1,A,R Pearson,14.0,9.0,8.0,6.0,16.0,13.0,5.0,3.0,0,2,0,0,2.0,3.25,3.25,2.0,3.3,3.35,2.0,3.0,2.9,1.91,3.4,3.25,2.2,3.25,2.8,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E3,2002-10-05,Plymouth,Northampton,0,0,D,0,0,D,A Bates,22.0,17.0,6.0,12.0,10.0,13.0,10.0,9.0,1,1,0,0,1.833,3.25,3.75,1.8,3.35,3.95,1.75,3.2,3.5,1.67,3.4,4.33,1.8,3.25,4.0,1.8,3.25,4.0,1.8,3.3,3.75,EN,2002/2003
E3,2002-10-05,Stockport,Luton,2,3,A,2,1,H,M Cowburn,7.0,10.0,7.0,10.0,5.0,11.0,4.0,4.0,2,2,0,0,2.0,3.25,3.25,1.85,3.35,3.7,1.9,3.1,3.0,1.8,3.4,3.6,1.91,3.25,3.5,1.909,3.25,3.5,1.83,3.3,3.6,EN,2002/2003
E3,2002-10-05,Swindon,Oldham,0,1,A,0,1,A,P Walton,6.0,8.0,2.0,6.0,13.0,9.0,11.0,5.0,1,3,0,1,3.0,3.25,2.1,3.1,3.3,2.1,2.8,3.0,2.1,3.0,3.4,2.0,3.25,3.25,2.0,3.0,3.2,2.1,3.0,3.2,2.1,EN,2002/2003
E3,2002-10-05,Wigan,Cardiff,2,2,D,2,1,H,E Wolstenholme,17.0,5.0,8.0,2.0,17.0,14.0,2.0,1.0,2,2,0,0,2.25,3.25,2.75,2.2,3.3,2.9,2.2,3.0,2.6,2.25,3.2,2.75,2.38,3.2,2.63,2.3,3.2,2.7,2.2,3.1,2.87,EN,2002/2003
E3,2002-10-08,Stockport,Peterboro,2,1,H,1,0,H,M Fletcher,11.0,8.0,5.0,5.0,10.0,11.0,3.0,3.0,2,1,0,1,1.833,3.25,3.75,1.93,3.3,3.5,1.9,3.0,3.1,2.0,3.2,3.2,1.91,3.25,3.5,1.909,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E3,2002-10-12,Barnsley,Bristol City,1,4,A,0,2,A,D Pugh,19.0,6.0,9.0,5.0,14.0,14.0,5.0,0.0,3,0,0,0,2.4,3.2,2.6,2.47,3.2,2.6,2.35,3.0,2.35,2.25,3.2,2.75,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.1,2.5,EN,2002/2003
E3,2002-10-12,Cardiff,Wycombe,1,0,H,0,0,D,T Parkes,14.0,12.0,10.0,5.0,9.0,18.0,3.0,1.0,1,2,0,0,1.444,3.75,6.5,1.48,3.65,6.5,1.45,3.5,5.0,1.4,3.75,7.0,1.44,3.6,6.5,1.444,3.75,6.5,1.44,3.6,6.5,EN,2002/2003
E3,2002-10-12,Chesterfield,Tranmere,1,0,H,0,0,D,M Fletcher,12.0,21.0,7.0,8.0,11.0,16.0,7.0,4.0,2,3,0,0,1.909,3.25,3.5,1.8,3.35,3.85,1.8,3.0,3.5,1.73,3.5,3.75,1.73,3.4,4.0,1.75,3.4,4.0,1.83,3.3,3.6,EN,2002/2003
E3,2002-10-12,Huddersfield,Notts County,3,0,H,2,0,H,G Hegley,11.0,6.0,10.0,4.0,6.0,13.0,7.0,4.0,0,3,0,0,2.2,3.25,2.8,2.25,3.2,2.8,2.2,3.0,2.6,2.2,3.25,2.75,2.2,3.25,2.8,2.2,3.25,2.8,2.25,3.2,2.75,EN,2002/2003
E3,2002-10-12,Luton,Cheltenham,2,1,H,0,1,A,C Penton,7.0,3.0,4.0,2.0,9.0,7.0,12.0,4.0,1,0,0,0,1.615,3.4,5.0,1.6,3.4,5.0,1.6,3.2,4.2,1.62,3.5,4.5,1.62,3.4,5.0,1.615,3.4,5.0,1.57,3.5,5.0,EN,2002/2003
E3,2002-10-12,Northampton,Brentford,1,2,A,0,2,A,M Cowburn,4.0,8.0,3.0,4.0,10.0,9.0,4.0,3.0,0,2,0,0,1.909,3.25,3.5,2.0,3.25,3.25,2.0,3.0,2.9,2.2,3.25,2.75,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E3,2002-10-12,Peterboro,Mansfield,0,0,D,0,0,D,J Ross,12.0,7.0,5.0,1.0,6.0,18.0,7.0,8.0,3,1,0,0,1.727,3.25,4.333,1.7,3.3,4.5,1.65,3.1,4.0,1.67,3.6,4.0,1.73,3.25,4.33,1.727,3.25,4.333,1.66,3.3,4.5,EN,2002/2003
E3,2002-10-12,Plymouth,Wigan,1,3,A,1,1,D,P Armstrong,10.0,13.0,7.0,6.0,12.0,13.0,8.0,4.0,1,1,0,0,2.625,3.2,2.375,2.7,3.15,2.35,2.4,3.0,2.3,2.5,3.25,2.4,2.75,3.25,2.25,2.75,3.25,2.25,2.75,3.1,2.3,EN,2002/2003
E3,2002-10-12,Port Vale,Oldham,1,1,D,0,0,D,D Gallagher,6.0,8.0,4.0,5.0,14.0,14.0,8.0,6.0,1,3,0,0,2.625,3.2,2.375,2.65,3.2,2.35,2.4,3.0,2.3,2.75,3.25,2.2,2.75,3.25,2.25,2.8,3.25,2.2,2.62,3.1,2.37,EN,2002/2003
E3,2002-10-12,Stockport,Crewe,1,4,A,0,2,A,G Laws,10.0,6.0,5.0,5.0,12.0,11.0,7.0,1.0,2,2,0,0,2.6,3.2,2.4,2.5,3.2,2.5,2.35,3.0,2.35,2.5,3.2,2.5,2.63,3.2,2.38,2.6,3.2,2.4,2.5,3.1,2.5,EN,2002/2003
E3,2002-10-12,Swindon,Colchester,2,2,D,0,1,A,M Warren,15.0,8.0,9.0,6.0,8.0,14.0,8.0,6.0,2,2,0,0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.0,2.9,2.1,3.2,3.0,2.0,3.25,3.25,2.0,3.25,3.25,2.0,3.2,3.2,EN,2002/2003
E3,2002-10-14,QPR,Blackpool,2,1,H,1,0,H,P Joslin,14.0,5.0,7.0,1.0,16.0,17.0,9.0,2.0,0,2,0,0,1.727,3.25,4.333,1.68,3.41,4.75,1.65,3.1,4.0,1.73,3.2,4.33,1.67,3.4,4.5,1.7,3.25,4.5,1.66,3.3,4.5,EN,2002/2003
E3,2002-10-18,Colchester,Chesterfield,2,0,H,0,0,D,T Parkes,17.0,7.0,7.0,5.0,9.0,8.0,3.0,4.0,2,2,0,0,2.5,3.2,2.5,2.6,3.25,2.5,2.4,3.0,2.3,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.25,2.375,2.5,3.1,2.5,EN,2002/2003
E3,2002-10-19,Blackpool,Cardiff,1,0,H,0,0,D,M Riley,8.0,10.0,5.0,4.0,11.0,7.0,1.0,8.0,2,0,0,0,2.6,3.2,2.4,2.65,3.2,2.38,2.4,3.0,2.3,2.6,3.2,2.38,2.6,3.2,2.4,2.6,3.2,2.4,2.62,3.25,2.3,EN,2002/2003
E3,2002-10-19,Brentford,Port Vale,1,1,D,0,0,D,P Armstrong,15.0,8.0,4.0,2.0,23.0,16.0,9.0,2.0,1,1,0,0,1.909,3.25,3.5,1.9,3.3,3.5,1.9,3.1,3.0,1.8,3.4,3.6,1.83,3.25,3.75,1.909,3.25,3.5,1.9,3.25,3.4,EN,2002/2003
E3,2002-10-19,Bristol City,Swindon,2,0,H,2,0,H,G Cain,8.0,9.0,5.0,4.0,13.0,7.0,2.0,5.0,0,1,0,0,1.5,3.5,6.0,1.45,3.75,6.5,1.45,3.6,4.8,1.44,3.6,6.5,1.44,3.5,7.0,1.5,3.5,6.0,1.44,3.6,6.5,EN,2002/2003
E3,2002-10-19,Cheltenham,QPR,1,1,D,0,1,A,A Penn,13.0,9.0,10.0,4.0,12.0,12.0,5.0,5.0,1,2,0,1,3.0,3.25,2.1,3.1,3.25,2.05,2.9,3.0,2.0,3.0,3.2,2.1,3.25,3.25,2.0,3.3,3.25,1.95,3.2,3.2,2.0,EN,2002/2003
