Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Country,Season
D1,1993-07-08,Bayern Munich,Freiburg,3.0,1.0,H,DE,1993/1994
D1,1993-07-08,Dortmund,Karlsruhe,2.0,1.0,H,DE,1993/1994
D1,1993-07-08,Duisburg,Leverkusen,2.0,2.0,D,DE,1993/1994
D1,1993-07-08,FC Koln,Kaiserslautern,0.0,2.0,A,DE,1993/1994
D1,1993-07-08,Hamburg,Nurnberg,5.0,2.0,H,DE,1993/1994
D1,1993-07-08,Leipzig,Dresden,3.0,3.0,D,DE,1993/1994
D1,1993-07-08,M'Gladbach,Ein Frankfurt,0.0,4.0,A,DE,1993/1994
D1,1993-07-08,Wattenscheid,Schalke 04,3.0,0.0,H,DE,1993/1994
D1,1993-07-08,Werder Bremen,Stuttgart,5.0,1.0,H,DE,1993/1994
D1,1993-08-14,Dresden,Duisburg,0.0,1.0,A,DE,1993/1994
D1,1993-08-14,Ein Frankfurt,Werder Bremen,2.0,2.0,D,DE,1993/1994
D1,1993-08-14,Freiburg,Wattenscheid,4.0,1.0,H,DE,1993/1994
D1,1993-08-14,Kaiserslautern,M'Gladbach,4.0,2.0,H,DE,1993/1994
D1,1993-08-14,Karlsruhe,Hamburg,2.0,0.0,H,DE,1993/1994
D1,1993-08-14,Leverkusen,Bayern Munich,2.0,1.0,H,DE,1993/1994
D1,1993-08-14,Nurnberg,FC Koln,1.0,0.0,H,DE,1993/1994
D1,1993-08-14,Schalke 04,Dortmund,1.0,0.0,H,DE,1993/1994
D1,1993-08-14,Stuttgart,Leipzig,0.0,0.0,D,DE,1993/1994
D1,1993-08-21,Bayern Munich,Dresden,5.0,0.0,H,DE,1993/1994
D1,1993-08-21,Dortmund,Freiburg,3.0,2.0,H,DE,1993/1994
D1,1993-08-21,Duisburg,Stuttgart,2.0,2.0,D,DE,1993/1994
D1,1993-08-21,Ein Frankfurt,Kaiserslautern,1.0,0.0,H,DE,1993/1994
D1,1993-08-21,FC Koln,Karlsruhe,2.0,1.0,H,DE,1993/1994
D1,1993-08-21,Hamburg,Schalke 04,4.0,1.0,H,DE,1993/1994
D1,1993-08-21,M'Gladbach,Nurnberg,2.0,0.0,H,DE,1993/1994
D1,1993-08-21,Wattenscheid,Leverkusen,1.0,2.0,A,DE,1993/1994
D1,1993-08-21,Werder Bremen,Leipzig,3.0,1.0,H,DE,1993/1994
D1,1993-08-28,Dresden,Wattenscheid,1.0,1.0,D,DE,1993/1994
D1,1993-08-28,Freiburg,Hamburg,0.0,1.0,A,DE,1993/1994
D1,1993-08-28,Kaiserslautern,Werder Bremen,2.0,3.0,A,DE,1993/1994
D1,1993-08-28,Karlsruhe,M'Gladbach,1.0,0.0,H,DE,1993/1994
D1,1993-08-28,Leipzig,Duisburg,1.0,1.0,D,DE,1993/1994
D1,1993-08-28,Leverkusen,Dortmund,2.0,1.0,H,DE,1993/1994
D1,1993-08-28,Nurnberg,Ein Frankfurt,1.0,5.0,A,DE,1993/1994
D1,1993-08-28,Schalke 04,FC Koln,1.0,2.0,A,DE,1993/1994
D1,1993-08-28,Stuttgart,Bayern Munich,2.0,2.0,D,DE,1993/1994
D1,1993-01-09,Bayern Munich,Leipzig,3.0,0.0,H,DE,1993/1994
D1,1993-01-09,Dortmund,Dresden,4.0,0.0,H,DE,1993/1994
D1,1993-01-09,Ein Frankfurt,Karlsruhe,3.0,1.0,H,DE,1993/1994
D1,1993-01-09,FC Koln,Freiburg,2.0,0.0,H,DE,1993/1994
D1,1993-01-09,Hamburg,Leverkusen,2.0,1.0,H,DE,1993/1994
D1,1993-01-09,Kaiserslautern,Nurnberg,3.0,1.0,H,DE,1993/1994
D1,1993-01-09,M'Gladbach,Schalke 04,3.0,2.0,H,DE,1993/1994
D1,1993-01-09,Wattenscheid,Stuttgart,2.0,4.0,A,DE,1993/1994
